"Pantone","Pantone 198","#772d35"
"Pantone","Pantone 199","#d81c3f"
"Pantone","Pantone 200","#c41e3a"
"Pantone","Pantone 201","#a32638"
"Pantone","Pantone 202","#8c2633"
"Pantone","Pantone 203","#f2afc1"
"Pantone","Pantone 204","#ed7a9e"
"Pantone","Pantone 205","#e54c7c"
"Pantone","Pantone 206","#d30547"
"Pantone","Pantone 207","#baaa9e"
"Pantone","Pantone 208","#8e2344"
"Pantone","Pantone 209","#75263d"
"Pantone","Pantone 210","#ffa0bf"
"Pantone","Pantone 211","#ff77a8"
"Pantone","Pantone 212","#f94f8e"
"Pantone","Pantone 213","#ea0f6b"
"Pantone","Pantone 214","#cc0256"
"Pantone","Pantone 215","#a50544"
"Pantone","Pantone 216","#7c1e3f"
"Pantone","Pantone 217","#f4bfd1"
"Pantone","Pantone 218","#ed72aa"
"Pantone","Pantone 219","#e22882"
"Pantone","Pantone 220","#aa004f"
"Pantone","Pantone 221","#930042"
"Pantone","Pantone 222","#70193d"
"Pantone","Pantone 223","#f993c4"
"Pantone","Pantone 224","#f46baf"
"Pantone","Pantone 225","#ed2893"
"Pantone","Pantone 226","#d60270"
"Pantone","Pantone 227","#ad005b"
"Pantone","Pantone 228","#8c004c"
"Pantone","Pantone 229","#6d213f"
"Pantone","Pantone 230","#ffa0cc"
"Pantone","Pantone 231","#fc70ba"
"Pantone","Pantone 232","#f43fa5"
"Pantone","Pantone 233","#ce007c"
"Pantone","Pantone 234","#aa0066"
"Pantone","Pantone 235","#8e0554"
"Pantone","Pantone 236","#f9afd3"
"Pantone","Pantone 2365","#f7c4d8"
"Pantone","Pantone 237","#f484c4"
"Pantone","Pantone 2375","#ea6bbf"
"Pantone","Pantone 238","#ed4faf"
"Pantone","Pantone 2385","#db28a5"
"Pantone","Pantone 239","#e0219e"
"Pantone","Pantone 2395","#c4008c"
"Pantone","Pantone 240","#c40f89"
"Pantone","Pantone 2405","#a8007a"
"Pantone","Pantone 241","#ad0075"
"Pantone","Pantone 2415","#9b0070"
"Pantone","Pantone 242","#7c1c51"
"Pantone","Pantone 2425","#87005b"
"Pantone","Pantone 243","#f2bad8"
"Pantone","Pantone 244","#eda0d3"
"Pantone","Pantone 245","#e87fc9"
"Pantone","Pantone 246","#cc00a0"
"Pantone","Pantone 247","#b7008e"
"Pantone","Pantone 248","#a3057f"
"Pantone","Pantone 249","#7f2860"
"Pantone","Pantone 250","#edc4dd"
"Pantone","Pantone 251","#e29ed6"
"Pantone","Pantone 252","#d36bc6"
"Pantone","Pantone 253","#af23a5"
"Pantone","Pantone 254","#a02d96"
"Pantone","Pantone 255","#772d6b"
"Pantone","Pantone 256","#e5c4d6"
"Pantone","Pantone 2562","#d8a8d8"
"Pantone","Pantone 2563","#d1a0cc"
"Pantone","Pantone 2567","#bf93cc"
"Pantone","Pantone 257","#d3a5c9"
"Pantone","Pantone 2572","#c687d1"
"Pantone","Pantone 2573","#ba7cbc"
"Pantone","Pantone 2577","#aa72bf"
"Pantone","Pantone 258","#9b4f96"
"Pantone","Pantone 2582","#aa47ba"
"Pantone","Pantone 2583","#9e4fa5"
"Pantone","Pantone 2587","#8e47ad"
"Pantone","Pantone 259","#72166b"
"Pantone","Pantone 2592","#930fa5"
"Pantone","Pantone 2593","#872b93"
"Pantone","Pantone 2597","#66008c"
"Pantone","Pantone 260","#681e5b"
